match_id;humidity;pitch_condition;temperature;weather_condition;wind_speed
56894;;;;;
56912;;;;;
56916;;;;;
56900;;;;;
56904;;;;;
56910;;;;;
56896;;;;;
56908;;;;;
56914;;;;;
56892;;;;;
56906;;;;;
56889;;;;;
56897;;;;;
56899;;;;;
56915;;;;;
56893;;;;;
56911;;;;;
56917;;;;;
56905;;;;;
56919;;;;;
56888;;;;;
56895;;;;;
56903;;;;;
56890;;;;;
56907;;;;;
56901;;;;;
56909;;;;;
56913;;;;;
57052;;;;;
57053;;;;;
57064;;;;;
57065;;;;;
57076;;;;;
57077;;;;;
57088;;;;;
57089;;;;;
57100;;;;;
57101;;;;;
57112;;;;;
57113;;;;;
57124;;;;;
57125;;;;;
57136;;;;;
57137;;;;;
57126;;;;;
57102;;;;;
57103;;;;;
57114;;;;;
57115;;;;;
57127;;;;;
57138;;;;;
57139;;;;;
57054;;;;;
57055;;;;;
57066;;;;;
57067;;;;;
57078;;;;;
57079;;;;;
57090;;;;;
57091;;;;;
57104;;;;;
57105;;;;;
57116;;;;;
57117;;;;;
57128;;;;;
57129;;;;;
57140;;;;;
57141;;;;;
57056;;;;;
57057;;;;;
57068;;;;;
57069;;;;;
57080;;;;;
57081;;;;;
57092;;;;;
57093;;;;;
57058;;;;;
57059;;;;;
57070;;;;;
57071;;;;;
57082;;;;;
57083;;;;;
57094;;;;;
57095;;;;;
57130;;;;;
57106;;;;;
57107;;;;;
57118;;;;;
57119;;;;;
57131;;;;;
57142;;;;;
57143;;;;;
57133;;;;;
57108;;;;;
57109;;;;;
57120;;;;;
57121;;;;;
57132;;;;;
57144;;;;;
57145;;;;;
57060;;;;;
57061;;;;;
57072;;;;;
57073;;;;;
57084;;;;;
57085;;;;;
57096;;;;;
57097;;;;;
57062;;;;;
57063;;;;;
57074;;;;;
57075;;;;;
57086;;;;;
57087;;;;;
57098;;;;;
57099;;;;;
57110;;;;;
57111;;;;;
57122;;;;;
57123;;;;;
57134;;;;;
57135;;;;;
57146;;;;;
57147;;;;;
57591;;;;;
57592;;;;;
57603;;;;;
57604;;;;;
57615;;;;;
57616;;;;;
57627;;;;;
57628;;;;;
57617;;;;;
57618;;;;;
57629;;;;;
57630;;;;;
57593;;;;;
57594;;;;;
57605;;;;;
57606;;;;;
57620;;;;;
57619;;;;;
57631;;;;;
57632;;;;;
57595;;;;;
57596;;;;;
57608;;;;;
57607;;;;;
57597;;;;;
57598;;;;;
57609;;;;;
57610;;;;;
57621;;;;;
57622;;;;;
57633;;;;;
57634;;;;;
57623;;;;;
57624;;;;;
57635;;;;;
57636;;;;;
57599;;;;;
57600;;;;;
57611;;;;;
57612;;;;;
57601;;;;;
57602;;;;;
57613;;;;;
57614;;;;;
57625;;;;;
57626;;;;;
57637;;;;;
57638;;;;;
63647;;;;;
63649;;;;;
63651;;;;;
63653;;;;;
63652;;;;;
63654;;;;;
63648;;;;;
63650;;;;;
64410;;;;;
64412;;;;;
64413;;;;;
64411;;;;;
64833;;;;;
65171;;;;;
65175;;;;;
65167;;;;;
65169;;;;;
65173;;;;;
65165;;;;;
65159;;;;;
65163;;;;;
65177;;;;;
65161;;;;;
65176;;;;;
65162;;;;;
65170;;;;;
65168;;;;;
65172;;;;;
65178;;;;;
65160;;;;;
65164;;;;;
65174;;;;;
65166;;;;;
65562;;;;;
65564;;;;;
65546;;;;;
65554;;;;;
65550;;;;;
65558;;;;;
65560;;;;;
65506;;;;;
65510;;;;;
65556;;;;;
65512;;;;;
65508;;;;;
65552;;;;;
65548;;;;;
65547;;;;;
65553;;;;;
65557;;;;;
65565;;;;;
65509;;;;;
65559;;;;;
65511;;;;;
65561;;;;;
65507;;;;;
65555;;;;;
65563;;;;;
65551;;;;;
65513;;;;;
65549;;;;;
65610;;;;;
65602;;;;;
65604;;;;;
65620;;;;;
65608;;;;;
65616;;;;;
65624;;;;;
65612;;;;;
65618;;;;;
65614;;;;;
65570;;;;;
65566;;;;;
65568;;;;;
65572;;;;;
65606;;;;;
65622;;;;;
65625;;;;;
65573;;;;;
65605;;;;;
65571;;;;;
65603;;;;;
65609;;;;;
65611;;;;;
65619;;;;;
65621;;;;;
65617;;;;;
65569;;;;;
65615;;;;;
65623;;;;;
65607;;;;;
65567;;;;;
65613;;;;;
65912;;;;;
65913;;;;;
65924;;;;;
65925;;;;;
65936;;;;;
65937;;;;;
65948;;;;;
65949;;;;;
65960;;;;;
65961;;;;;
65972;;;;;
65973;;;;;
65984;;;;;
65985;;;;;
65996;;;;;
65997;;;;;
65962;;;;;
65963;;;;;
65974;;;;;
65975;;;;;
65986;;;;;
65987;;;;;
65998;;;;;
65999;;;;;
65914;;;;;
65915;;;;;
65926;;;;;
65927;;;;;
65938;;;;;
65939;;;;;
65950;;;;;
65951;;;;;
65964;;;;;
65965;;;;;
65976;;;;;
65977;;;;;
65988;;;;;
65989;;;;;
66000;;;;;
66001;;;;;
65917;;;;;
65916;;;;;
65928;;;;;
65929;;;;;
65940;;;;;
65941;;;;;
65952;;;;;
65953;;;;;
65918;;;;;
65919;;;;;
65930;;;;;
65931;;;;;
65942;;;;;
65943;;;;;
65954;;;;;
65955;;;;;
65966;;;;;
65967;;;;;
65978;;;;;
65979;;;;;
65990;;;;;
65991;;;;;
66002;;;;;
66003;;;;;
65968;;;;;
65969;;;;;
65980;;;;;
65981;;;;;
65992;;;;;
65993;;;;;
66004;;;;;
66005;;;;;
65920;;;;;
65921;;;;;
65932;;;;;
65933;;;;;
65944;;;;;
65945;;;;;
65956;;;;;
65957;;;;;
65922;;;;;
65923;;;;;
65934;;;;;
65935;;;;;
65946;;;;;
65947;;;;;
65958;;;;;
65959;;;;;
65970;;;;;
65971;;;;;
65982;;;;;
65983;;;;;
65994;;;;;
65995;;;;;
66006;;;;;
66007;;;;;
66306;;;;;
66307;;;;;
66308;;;;;
66309;;;;;
66311;;;;;
66310;;;;;
66312;;;;;
66313;;;;;
66319;;;;;
66320;;;;;
66321;;;;;
66318;;;;;
66314;;;;;
66315;;;;;
66316;;;;;
66317;;;;;
66326;;;;;
66327;;;;;
66328;;;;;
66329;;;;;
66322;;;;;
66323;;;;;
66324;;;;;
66325;;;;;
66330;;;;;
66331;;;;;
66332;;;;;
66333;;;;;
66335;;;;;
66334;;;;;
66336;;;;;
66337;;;;;
66342;;;;;
66343;;;;;
66344;;;;;
66345;;;;;
66338;;;;;
66339;;;;;
66340;;;;;
66341;;;;;
66346;;;;;
66347;;;;;
66348;;;;;
66349;;;;;
66350;;;;;
66351;;;;;
66352;;;;;
66353;;;;;
67652;;;;;
67654;;;;;
67656;;;;;
67658;;;;;
67657;;;;;
67659;;;;;
67653;;;;;
67655;;;;;
67739;;;;;
67737;;;;;
67738;;;;;
67740;;;;;
67752;;;;;
67836;;;;;
67820;;;;;
67818;;;;;
67824;;;;;
67826;;;;;
67832;;;;;
67834;;;;;
67830;;;;;
67828;;;;;
67822;;;;;
67831;;;;;
67827;;;;;
67837;;;;;
67825;;;;;
67829;;;;;
67835;;;;;
67821;;;;;
67833;;;;;
67823;;;;;
67819;;;;;
68035;;;;;
68047;;;;;
68045;;;;;
68025;;;;;
68031;;;;;
68033;;;;;
68037;;;;;
68039;;;;;
68023;;;;;
68043;;;;;
68027;;;;;
68049;;;;;
68029;;;;;
68041;;;;;
68026;;;;;
68024;;;;;
68046;;;;;
68036;;;;;
68030;;;;;
68032;;;;;
68048;;;;;
68034;;;;;
68040;;;;;
68044;;;;;
68028;;;;;
68042;;;;;
68038;;;;;
68050;;;;;
68089;;;;;
68081;;;;;
68083;;;;;
68101;;;;;
68075;;;;;
68093;;;;;
68085;;;;;
68095;;;;;
68099;;;;;
68107;;;;;
68105;;;;;
68077;;;;;
68079;;;;;
68091;;;;;
68097;;;;;
68087;;;;;
68100;;;;;
68078;;;;;
68102;;;;;
68108;;;;;
68084;;;;;
68106;;;;;
68076;;;;;
68086;;;;;
68092;;;;;
68088;;;;;
68082;;;;;
68090;;;;;
68096;;;;;
68080;;;;;
68094;;;;;
68098;;;;;
68391;;;;;
68152;;;;;
68151;;;;;
68163;;;;;
68164;;;;;
68175;;;;;
68176;;;;;
68187;;;;;
68188;;;;;
68238;;;;;
68201;;;;;
68202;;;;;
68213;;;;;
68214;;;;;
68225;;;;;
68226;;;;;
68237;;;;;
68153;;;;;
68154;;;;;
68165;;;;;
68166;;;;;
68177;;;;;
68178;;;;;
68189;;;;;
68190;;;;;
68239;;;;;
68203;;;;;
68204;;;;;
68215;;;;;
68216;;;;;
68227;;;;;
68228;;;;;
68240;;;;;
68155;;;;;
68156;;;;;
68167;;;;;
68168;;;;;
68179;;;;;
68180;;;;;
68191;;;;;
68192;;;;;
68199;;;;;
68200;;;;;
68211;;;;;
68212;;;;;
68223;;;;;
68224;;;;;
68235;;;;;
68236;;;;;
68158;;;;;
68157;;;;;
68169;;;;;
68170;;;;;
68181;;;;;
68182;;;;;
68193;;;;;
68194;;;;;
68205;;;;;
68206;;;;;
68217;;;;;
68218;;;;;
68229;;;;;
68230;;;;;
68241;;;;;
68242;;;;;
68243;;;;;
68207;;;;;
68208;;;;;
68219;;;;;
68220;;;;;
68231;;;;;
68232;;;;;
68244;;;;;
68159;;;;;
68160;;;;;
68171;;;;;
68172;;;;;
68183;;;;;
68184;;;;;
68195;;;;;
68196;;;;;
68161;;;;;
68162;;;;;
68173;;;;;
68174;;;;;
68185;;;;;
68186;;;;;
68197;;;;;
68198;;;;;
68209;;;;;
68210;;;;;
68221;;;;;
68222;;;;;
68233;;;;;
68234;;;;;
68245;;;;;
68246;;;;;
68614;;;;;
68615;;;;;
68626;;;;;
68627;;;;;
68638;;;;;
68639;;;;;
68651;;;;;
68650;;;;;
68640;;;;;
68641;;;;;
68652;;;;;
68653;;;;;
68616;;;;;
68617;;;;;
68628;;;;;
68629;;;;;
68642;;;;;
68643;;;;;
68654;;;;;
68655;;;;;
68618;;;;;
68619;;;;;
68630;;;;;
68631;;;;;
68620;;;;;
68621;;;;;
68632;;;;;
68633;;;;;
68644;;;;;
68645;;;;;
68656;;;;;
68657;;;;;
68646;;;;;
68647;;;;;
68658;;;;;
68659;;;;;
68622;;;;;
68623;;;;;
68634;;;;;
68635;;;;;
68624;;;;;
68625;;;;;
68636;;;;;
68637;;;;;
68648;;;;;
68649;;;;;
68660;;;;;
68661;;;;;
69245;;;;;
69247;;;;;
69243;;;;;
69249;;;;;
69244;;;;;
69250;;;;;
69246;;;;;
69248;;;;;
69451;;;;;
69453;;;;;
69454;;;;;
69452;;;;;
69489;;;;;
69700;;;;;
69692;;;;;
69684;;;;;
69686;;;;;
69698;;;;;
69702;;;;;
69690;;;;;
69696;;;;;
69688;;;;;
69694;;;;;
69703;;;;;
69685;;;;;
69689;;;;;
69691;;;;;
69693;;;;;
69695;;;;;
69701;;;;;
69687;;;;;
69699;;;;;
69697;;;;;
69942;;;;;
69924;;;;;
69922;;;;;
69926;;;;;
69936;;;;;
69938;;;;;
69940;;;;;
69944;;;;;
69920;;;;;
69932;;;;;
69928;;;;;
69930;;;;;
69918;;;;;
69934;;;;;
69927;;;;;
69937;;;;;
69943;;;;;
69945;;;;;
69931;;;;;
69923;;;;;
69925;;;;;
69921;;;;;
69933;;;;;
69935;;;;;
69929;;;;;
69939;;;;;
69919;;;;;
69941;;;;;
70031;;;;;
70019;;;;;
70029;;;;;
70035;;;;;
70039;;;;;
70017;;;;;
70023;;;;;
70025;;;;;
70013;;;;;
70027;;;;;
70041;;;;;
70015;;;;;
70033;;;;;
70037;;;;;
70021;;;;;
70011;;;;;
70036;;;;;
70028;;;;;
70030;;;;;
70012;;;;;
70038;;;;;
70024;;;;;
70042;;;;;
70022;;;;;
70020;;;;;
70018;;;;;
70032;;;;;
70034;;;;;
70040;;;;;
70016;;;;;
70014;;;;;
70026;;;;;
70065;;;;;
70066;;;;;
70077;;;;;
70078;;;;;
70089;;;;;
70090;;;;;
70101;;;;;
70102;;;;;
70149;;;;;
70113;;;;;
70114;;;;;
70125;;;;;
70126;;;;;
70137;;;;;
70138;;;;;
70150;;;;;
70116;;;;;
70127;;;;;
70128;;;;;
70139;;;;;
70140;;;;;
70151;;;;;
70152;;;;;
70115;;;;;
70079;;;;;
70067;;;;;
70068;;;;;
